r,l,t
-28.515098,50,17.127638
-34.44509,50,17.145168
-24.137404,50,17.163546
-29.65348,50,17.181504
-29.015835,50,17.199479
-29.364593,50,17.218087
-32.976952,50,17.235519
-35.084969,50,17.253895
-27.308227,50,17.272913
-29.665352,50,17.291965
-18.966271,50,17.309855
-33.014929,50,17.410846
-26.860936,50,17.428452
-26.427867,50,17.446352
-28.318203,50,17.464998
-25.204261,50,17.483001
-29.68646,50,17.500972
-29.983168,50,17.518584
-24.723363,50,17.536546
-30.751477,50,17.554609
-30.992939,50,17.572615
-24.653381,50,17.590233
-23.28369,50,17.608094
-27.866515,50,17.626022
-28.475173,50,17.645175
-24.206759,50,17.664057
-27.442813,50,17.68202
-31.687809,50,17.701469
-33.688996,50,17.720517
-28.096076,50,17.738966
-28.134211,50,17.75915
-30.134991,50,17.780174
-24.451028,50,17.882949
-25.289016,50,17.901661
-26.379708,50,17.92174
-33.386777,50,17.941805
-23.857208,50,17.960659
-20.205164,50,17.979485
-31.03078,50,17.997534
-28.807872,50,18.016297
-26.42018,50,18.035713
-26.014569,50,18.056264
-36.970332,50,18.076659
-31.91323,50,18.095513
-19.468111,50,18.113409
-22.322144,50,18.13164
-28.932579,50,18.149183
-31.171379,50,18.167154
-30.810382,50,18.184551
-26.920531,50,18.202629
-33.185351,50,18.221224
-25.985288,50,18.239246
-23.107537,50,18.334106
-27.677789,50,18.352643
-24.233922,50,18.370883
-27.309606,50,18.38896
-26.818327,50,18.406986
-28.214689,50,18.424919
-29.489306,50,18.443856
-24.239094,50,18.462307
-27.492919,50,18.479746
-27.137941,50,18.498109
-30.432714,50,18.515979
-28.19094,50,18.533732
-25.35082,50,18.553291
-36.054654,50,18.571429
-25.14214,50,18.589146
-26.169879,50,18.607078
-25.420204,50,18.625111
-26.485813,50,18.643325
-28.984369,50,18.661263
-23.186017,50,18.679625
-28.322536,50,18.697802
-27.138187,50,18.798896
-22.920063,50,18.81709
-27.680131,50,18.835109
-29.664057,50,18.853071
-25.995345,50,18.871292
-26.270039,50,18.889203
-30.865314,50,18.907018
-23.478984,50,18.924894
-21.905049,50,18.942755
-27.646652,50,18.960688
-27.19536,50,18.979484
-30.934478,50,18.996612
-28.290094,50,19.015104
-27.042332,50,19.032555
-24.129069,50,19.050656
-20.095007,50,19.068523
-28.342209,50,19.086316
-30.900473,50,19.103989
-27.911121,50,19.12196
-33.201539,50,19.139808
-25.705345,50,19.237171
-23.118187,50,19.255609
-22.610876,50,19.274285
-20.141821,50,19.292403
-25.664083,50,19.310269
-28.534715,50,19.328036
-25.804532,50,19.346135
-27.52756,50,19.364061
-29.655673,50,19.382188
-28.48343,50,19.400083
-28.041919,50,19.419951
-25.675033,50,19.442319
-24.207244,50,19.465778
-21.039595,50,19.491833
-29.379004,50,19.518444
-25.406767,50,19.544025
-25.304053,50,19.563199
-19.370285,50,19.580992
-37.220487,50,19.600285
-29.773444,50,19.618318
-35.122539,50,19.636448
-25.873044,50,19.736275
-24.220953,50,19.755049
-22.048868,50,19.774103
-24.356837,50,19.791604
-24.101449,50,19.808913
-19.852822,50,19.82693
-23.131511,50,19.844725
-23.224395,50,19.863716
-25.715647,50,19.88416
-27.469663,50,19.902626
-22.4127,50,19.921071
-26.231281,50,19.939549
-20.183892,50,19.95802
-22.81813,50,19.976186
-20.082114,50,19.994611
-35.608232,50,20.012683
-22.918183,50,20.030545
-24.172492,50,20.048747
-33.188158,50,20.066843
-25.812828,50,20.085033
-26.490815,50,20.189364
-27.400577,50,20.207412
-23.166899,50,20.225133
-28.542735,50,20.243598
-20.593691,50,20.261827
-26.204893,50,20.280876
-25.985779,50,20.298825
-23.212666,50,20.316395
-31.677385,50,20.334584
-32.01009,50,20.352455
-26.757893,50,20.371135
-31.351328,50,20.388757
-31.815422,50,20.407057
-25.695364,50,20.424866
-29.698701,50,20.442607
-24.249052,50,20.460953
-25.781346,50,20.481306
-27.19771,50,20.499706
-16.591495,50,20.518293
-27.057038,50,20.537009
-31.547398,50,20.555006
-20.457278,50,20.66946
-27.506963,50,20.687655
-26.340634,50,20.705471
-25.855994,50,20.723398
-22.275054,50,20.741308
-25.327977,50,20.759585
-21.705752,50,20.778358
-26.930765,50,20.796559
-24.706384,50,20.814365
-24.079954,50,20.832113
-19.721385,50,20.84989
-28.889974,50,20.867918
-24.007464,50,20.885906
-25.349836,50,20.903714
-28.83682,50,20.922829
-22.493431,50,20.942348
-18.025406,50,20.960578
-24.783071,50,20.978331
-30.456477,50,20.99711
-22.75064,50,21.01648
-21.26942,50,21.147116
-20.836688,50,21.169008
-24.456169,50,21.187988
-21.012831,50,21.206309
-26.327536,50,21.224247
-30.370396,50,21.242818
-32.069495,50,21.260801
-18.715469,50,21.279038
-19.729441,50,21.296969
-26.565162,50,21.315495
-25.87991,50,21.333536
-26.721611,50,21.351611
-30.898655,50,21.369414
-25.51699,50,21.387643
-27.071225,50,21.405511
-23.284099,50,21.423525
-26.001825,50,21.441371
-28.836073,50,21.460311
-21.181232,50,21.478783
-27.144254,50,21.4969
-18.507082,50,21.51571
-20.797488,50,21.619598
-19.83376,50,21.639641
-24.182831,50,21.657859
-24.658098,50,21.67598
-29.660412,50,21.694358
-25.141417,50,21.713203
-28.567709,50,21.730925
-17.705804,50,21.749447
-18.015736,50,21.76821
-24.32353,50,21.786943
-31.178917,50,21.804951
-25.508463,50,21.82302
-19.591558,50,21.840698
-22.092534,50,21.859416
-24.095395,50,21.878803
-24.20548,50,21.896602
-31.069358,50,21.914292
-22.62795,50,21.932431
-20.93348,50,21.949927
-27.891047,50,21.968168
-22.606407,50,22.071032
-18.910499,50,22.092447
-21.531108,50,22.12272
-23.32426,50,22.155553
-30.216787,50,22.185196
-26.437839,50,22.207247
-24.540029,50,22.225435
-28.443026,50,22.245567
-20.074752,50,22.265487
-24.203097,50,22.284459
-30.699114,50,22.303224
-25.493399,50,22.320885
-28.765264,50,22.338641
-27.799082,50,22.356243
-20.851873,50,22.374206
-21.344045,50,22.39264
-29.925071,50,22.411216
-28.590424,50,22.429937
-16.027547,50,22.447903
-22.932235,50,22.467812
-18.730957,50,22.487121
-20.684954,50,22.584126
-23.348708,50,22.602237
-18.979037,50,22.620332
-21.275798,50,22.63905
-19.274557,50,22.657158
-19.994678,50,22.675192
-20.560015,50,22.693161
-17.812267,50,22.71109
-23.547975,50,22.728668
-25.309432,50,22.746393
-17.462686,50,22.764239
-16.176474,50,22.783199
-22.43306,50,22.801265
-25.703028,50,22.819084
-22.491887,50,22.836843
-22.803752,50,22.854638
-21.778917,50,22.872479
-18.878999,50,22.890363
-25.963626,50,22.908241
-17.417299,50,22.926029
-23.841438,50,23.022007
-19.636382,50,23.040399
-22.508105,50,23.058586
-26.035914,50,23.076331
-22.953193,50,23.094242
-25.975818,50,23.111906
-17.610114,50,23.129983
-22.633379,50,23.148095
-27.500307,50,23.165889
-20.045276,50,23.184304
-21.210953,50,23.202121
-23.46154,50,23.219915
-26.747774,50,23.237673
-22.093424,50,23.255624
-22.418351,50,23.273461
-24.321123,50,23.291333
-31.277301,50,23.310117
-19.912599,50,23.328998
-20.243029,50,23.347097
-19.828003,50,23.364473
-28.307892,50,23.382272
-21.51888,50,23.477252
-14.778236,50,23.49598
-33.063101,50,23.513748
-33.023791,50,23.531507
-19.121213,50,23.54937
-19.08628,50,23.567175
-22.18806,50,23.585253
-22.298144,50,23.602971
-19.226562,50,23.620763
-19.615985,50,23.638426
-19.457571,50,23.656366
-21.411889,50,23.67435
-17.3834,50,23.692658
-24.056687,50,23.710595
-24.815847,50,23.728424
-29.600793,50,23.74656
-22.728121,50,23.764516
-25.424118,50,23.783367
-25.68098,50,23.801253
-19.164865,50,23.819792
-30.414324,50,23.921901
-16.393865,50,23.93994
-24.881253,50,23.958385
-15.923981,50,23.976443
-20.423136,50,23.994434
-32.064136,50,24.012451
-18.933395,50,24.030326
-23.424753,50,24.048308
-20.67517,50,24.066132
-22.437745,50,24.083887
-22.371406,50,24.101767
-22.290141,50,24.11977
-25.264054,50,24.137789
-20.913802,50,24.155624
-17.844531,50,24.173539
-19.177789,50,24.191254
-26.258128,50,24.208977
-24.766194,50,24.227032
-23.072072,50,24.245148
-24.127276,50,24.263087
-28.191926,50,24.281689
-21.83462,50,24.384409
-17.474698,50,24.402847
-20.834243,50,24.420673
-23.163152,50,24.438554
-26.488908,50,24.456872
-17.009632,50,24.47493
-20.338202,50,24.493019
-24.992448,50,24.510856
-17.415362,50,24.528682
-27.030905,50,24.546798
-17.223687,50,24.564674
-19.450422,50,24.582604
-13.967362,50,24.600746
-19.302968,50,24.619247
-25.89946,50,24.637494
-33.62312,50,24.655593
-22.307418,50,24.673575
-21.090344,50,24.691735
-24.359229,50,24.710174
-20.411158,50,24.728026
-20.571199,50,24.826675
-17.95548,50,24.844753
-26.100123,50,24.862777
-19.209008,50,24.881539
-24.140153,50,24.899719
-15.155697,50,24.917556
-16.490703,50,24.935477
-30.01675,50,24.953417
-22.657557,50,24.97184
-17.938031,50,24.990528
-20.286913,50,25.008576
-20.438837,50,25.027002
-21.348742,50,25.044348
-16.341027,50,25.061489
-20.07644,50,25.078902
-24.682865,50,25.09681
-21.291278,50,25.114623
-14.994644,50,25.13282
-19.501485,50,25.150916
-19.032488,50,25.169184
-27.003989,50,25.18716
-15.768773,50,25.288322
-26.40473,50,25.306074
-14.922419,50,25.323839
-22.448125,50,25.341537
-26.178149,50,25.359845
-21.092289,50,25.37783
-20.64542,50,25.395723
-21.169232,50,25.413782
-21.838167,50,25.431353
-13.908354,50,25.449148
-26.844954,50,25.467857
-20.932795,50,25.486323
-19.822733,50,25.504586
-21.090131,50,25.522542
-22.309651,50,25.540371
-18.990603,50,25.558819
-15.965408,50,25.576674
-25.105824,50,25.594762
-21.730186,50,25.61277
-18.095794,50,25.630863
-22.711775,50,25.726647
-15.892014,50,25.745174
-18.966364,50,25.763317
-25.891578,50,25.782008
-20.722688,50,25.799873
-17.086542,50,25.817727
-16.255426,50,25.835675
-27.868699,50,25.853536
-19.274403,50,25.871747
-18.415549,50,25.889816
