EpThisIter,EpisodesSoFar,entloss,TimestepsSoFar,EpRewMean,entropy,EpLenMean,TimeElapsed,ev_tdlam_before,surrgain,optimgain,meankl
20,4300,0.0,215000,-7.521017795799305,-2.4802735,50.0,97.82220268249512,0.9251367598772049,0.043819666,0.043819666,0.0103065
21,4321,0.0,216050,-7.754286664353413,-2.4903286,50.0,98.27322196960449,0.9506886415183544,0.035186537,0.035186537,0.010165827
20,4341,0.0,217050,-7.604342966213133,-2.5044372,50.0,98.71904158592224,0.9457487314939499,0.04772871,0.04772871,0.011755195
21,4362,0.0,218100,-6.883458322474506,-2.5053735,50.0,99.16595101356506,0.9242953285574913,0.03271097,0.03271097,0.010102
20,4382,0.0,219100,-6.478204518125329,-2.506318,50.0,99.62701964378357,0.9059020355343819,0.038487256,0.038487256,0.009828916
21,4403,0.0,220150,-6.0260071206504735,-2.5089443,50.0,100.0904529094696,0.9135330244898796,0.039151438,0.039151438,0.009806257
20,4423,0.0,221150,-6.48693376524739,-2.5183997,50.0,100.54304456710815,0.9135901853442192,0.04288118,0.04288118,0.010119237
21,4444,0.0,222200,-7.139817066387851,-2.5145993,50.0,101.005863904953,0.9184669181704521,0.033347484,0.033347484,0.010280363
20,4464,0.0,223200,-6.197285156986245,-2.521731,50.0,101.46750116348267,0.9199227914214134,0.053497583,0.053497583,0.00920325
21,4485,0.0,224250,-5.52620727106716,-2.528289,50.0,101.92421817779541,0.9366600215435028,0.045316555,0.045316555,0.009955658
20,4505,0.0,225250,-6.922469924907728,-2.54357,50.0,102.36879205703735,0.9262359365820885,0.045958057,0.045958057,0.010123668
21,4526,0.0,226300,-8.32400905562842,-2.5421746,50.0,102.8179247379303,0.9502879232168198,0.06886679,0.06886679,0.010259314
20,4546,0.0,227300,-7.90761239579366,-2.5415652,50.0,103.26783418655396,0.9192227274179459,0.07522645,0.07522645,0.00923354
21,4567,0.0,228350,-7.078027136488234,-2.5328462,50.0,103.72130680084229,0.9151659682393074,0.051027842,0.051027842,0.011037922
20,4587,0.0,229350,-6.595065772676023,-2.5423307,50.0,104.16865396499634,0.945810180157423,0.034980454,0.034980454,0.010264087
21,4608,0.0,230400,-6.389729948245782,-2.5457952,50.0,104.62091302871704,0.9219502359628677,0.057692133,0.057692133,0.010264181
20,4628,0.0,231400,-6.255407369456192,-2.5456574,50.0,105.0653293132782,0.9446311667561531,0.035114065,0.035114065,0.011067633
20,4648,0.0,232400,-6.251872348710417,-2.5482974,50.0,105.52446627616882,0.9302208349108696,0.042071637,0.042071637,0.01060585
21,4669,0.0,233450,-6.611258735825324,-2.548084,50.0,105.98960447311401,0.9341038689017296,0.046686333,0.046686333,0.009857319
20,4689,0.0,234450,-7.373342860129034,-2.549836,50.0,106.44405627250671,0.9520978070795536,0.03330166,0.03330166,0.010151341
21,4710,0.0,235500,-7.082870125780465,-2.5583503,50.0,106.89048480987549,0.9487481117248535,0.039310556,0.039310556,0.010049361
20,4730,0.0,236500,-6.435485214331365,-2.5621314,50.0,107.34954237937927,0.9303170442581177,0.03478785,0.03478785,0.010203822
21,4751,0.0,237550,-5.997706155965446,-2.5710354,50.0,107.80050349235535,0.8952599689364433,0.041390717,0.041390717,0.010325486
20,4771,0.0,238550,-6.4489251352845995,-2.5820103,50.0,108.24735832214355,0.8914057835936546,0.026462803,0.026462803,0.009935448
21,4792,0.0,239600,-6.401840327021534,-2.575595,50.0,108.69652843475342,0.9605866931378841,0.047994055,0.047994055,0.009811209
20,4812,0.0,240600,-6.21118526897083,-2.5859165,50.0,109.14067363739014,0.9632059000432491,0.03281796,0.03281796,0.010098307
21,4833,0.0,241650,-6.331632093789826,-2.5839815,50.0,109.60103130340576,0.9334066808223724,0.03416892,0.03416892,0.010260658
20,4853,0.0,242650,-6.108965907566196,-2.573272,50.0,110.04947638511658,0.9165590852499008,0.04035989,0.04035989,0.010217203
21,4874,0.0,243700,-6.368421567992967,-2.5983915,50.0,110.49614334106445,0.8793366104364395,0.027202696,0.027202696,0.010166456
20,4894,0.0,244700,-6.308749206044508,-2.6096826,50.0,110.95423245429993,0.9093945100903511,0.036040615,0.036040615,0.009779008
21,4915,0.0,245750,-6.90202864523185,-2.6133838,50.0,111.41176962852478,0.8917692378163338,0.037233345,0.037233345,0.010225638
20,4935,0.0,246750,-7.201750444682693,-2.6218066,50.0,111.91967988014221,0.9333503097295761,0.030515984,0.030515984,0.009725289
21,4956,0.0,247800,-6.649319008190609,-2.6378262,50.0,112.37330389022827,0.8939222246408463,0.030312851,0.030312851,0.012906007
20,4976,0.0,248800,-6.54449662112363,-2.6477268,50.0,112.8306782245636,0.885704480111599,0.038395472,0.038395472,0.011076989
21,4997,0.0,249850,-6.596303063664033,-2.6429837,50.0,113.28347730636597,0.9204480722546577,0.025484843,0.025484843,0.009892244
20,5017,0.0,250850,-6.134898439908345,-2.6470752,50.0,113.74618268013,0.9414073452353477,0.04504011,0.04504011,0.010145261
21,5038,0.0,251900,-6.41187865421238,-2.6605842,50.0,114.19370198249817,0.9238377064466476,0.053039618,0.053039618,0.010665783
20,5058,0.0,252900,-6.406485221534789,-2.6615207,50.0,114.64981007575989,0.9146685674786568,0.043204542,0.043204542,0.0098584015
21,5079,0.0,253950,-5.766921445533313,-2.666108,50.0,115.09571862220764,0.8280111700296402,0.047577277,0.047577277,0.009554224
20,5099,0.0,254950,-6.1058150477930795,-2.6750882,50.0,115.54914879798889,0.911465048789978,0.035935644,0.035935644,0.010222562
21,5120,0.0,256000,-6.788837732427908,-2.6734645,50.0,116.00766015052795,0.9423595108091831,0.04000327,0.04000327,0.010023793
20,5140,0.0,257000,-7.298641986755555,-2.6805441,50.0,116.46248435974121,0.9274422079324722,0.043340612,0.043340612,0.010508563
20,5160,0.0,258000,-7.493408872952185,-2.68204,50.0,116.91095995903015,0.9429798647761345,0.039410047,0.039410047,0.010608835
21,5181,0.0,259050,-6.751746240083155,-2.6896474,50.0,117.36688423156738,0.908707357943058,0.027956203,0.027956203,0.009848926
20,5201,0.0,260050,-6.159908419528641,-2.705291,50.0,117.82090640068054,0.8938623145222664,0.032421693,0.032421693,0.010093236
21,5222,0.0,261100,-6.1635714528728185,-2.7085884,50.0,118.28633952140808,0.9562981985509396,0.04882443,0.04882443,0.010022909
20,5242,0.0,262100,-6.412498166190207,-2.7154741,50.0,118.74359583854675,0.944469153881073,0.032810975,0.032810975,0.010310905
21,5263,0.0,263150,-6.009016991783335,-2.7222314,50.0,119.2002637386322,0.9441679567098618,0.03397097,0.03397097,0.009264084
20,5283,0.0,264150,-5.773277083303965,-2.7324195,50.0,119.65826082229614,0.9477816484868526,0.03502152,0.03502152,0.0097674625
21,5304,0.0,265200,-5.989061170646858,-2.7430143,50.0,120.11431622505188,0.908905453979969,0.032540146,0.032540146,0.009886965
20,5324,0.0,266200,-5.962591387068489,-2.7391143,50.0,120.57205843925476,0.9074987098574638,0.048861057,0.048861057,0.009808814
21,5345,0.0,267250,-6.3285329352073525,-2.7363782,50.0,121.02579092979431,0.9437871091067791,0.03685373,0.03685373,0.009948769
20,5365,0.0,268250,-6.053913549757833,-2.7414544,50.0,121.47662734985352,0.8996583595871925,0.040370844,0.040370844,0.009639494
21,5386,0.0,269300,-5.522983591894418,-2.7475476,50.0,121.94168710708618,0.9397594481706619,0.03496099,0.03496099,0.009622563
20,5406,0.0,270300,-5.7424611213146415,-2.7528584,50.0,122.41926312446594,0.9442264996469021,0.045930024,0.045930024,0.009974532
21,5427,0.0,271350,-6.236354014338004,-2.748504,50.0,122.87545013427734,0.9410171397030354,0.04447829,0.04447829,0.009940958
20,5447,0.0,272350,-6.785407884687454,-2.753104,50.0,123.32426309585571,0.9425150752067566,0.037261695,0.037261695,0.011471959
21,5468,0.0,273400,-6.2845690715032365,-2.7655332,50.0,123.77515769004822,0.9036976844072342,0.041115195,0.041115195,0.013431241
20,5488,0.0,274400,-6.221108324618697,-2.7719429,50.0,124.22584128379822,0.9336855188012123,0.024370167,0.024370167,0.01076522
21,5509,0.0,275450,-6.856069602447522,-2.7785008,50.0,124.68067598342896,0.9188735336065292,0.04788903,0.04788903,0.010141196
20,5529,0.0,276450,-6.702016009342296,-2.7873557,50.0,125.12701272964478,0.9062635377049446,0.038115367,0.038115367,0.010268952
21,5550,0.0,277500,-6.213987220263117,-2.798055,50.0,125.58366298675537,0.9300062358379364,0.03909236,0.03909236,0.010169176
20,5570,0.0,278500,-5.907033033671591,-2.803264,50.0,126.03472471237183,0.9473820850253105,0.040035516,0.040035516,0.01044842
21,5591,0.0,279550,-5.828396694679427,-2.807656,50.0,126.50094842910767,0.9081912189722061,0.03190037,0.03190037,0.0091966335
20,5611,0.0,280550,-5.806334899813792,-2.8157263,50.0,126.95100426673889,0.9526531770825386,0.04306541,0.04306541,0.0103589995
21,5632,0.0,281600,-5.654914544368889,-2.8177896,50.0,127.40665698051453,0.9247089847922325,0.042251844,0.042251844,0.010701049
20,5652,0.0,282600,-5.800359728028239,-2.8211057,50.0,127.86970090866089,0.9550529383122921,0.04000154,0.04000154,0.010343993
20,5672,0.0,283600,-6.128510194604758,-2.812075,50.0,128.31564092636108,0.9105172231793404,0.040082723,0.040082723,0.0096331965
21,5693,0.0,284650,-6.282297583809325,-2.820923,50.0,128.77836179733276,0.9125226736068726,0.037124567,0.037124567,0.01012643
20,5713,0.0,285650,-6.197475438398354,-2.8356826,50.0,129.22437810897827,0.9623136781156063,0.028034315,0.028034315,0.010166542
21,5734,0.0,286700,-6.027525054057919,-2.8411868,50.0,129.67973947525024,0.9690189771354198,0.026144393,0.026144393,0.010240571
20,5754,0.0,287700,-6.200862500546505,-2.841736,50.0,130.1293499469757,0.9339471459388733,0.039777517,0.039777517,0.010040773
21,5775,0.0,288750,-6.221575563795943,-2.848043,50.0,130.5800039768219,0.9605611376464367,0.03474633,0.03474633,0.014747507
20,5795,0.0,289750,-5.785692205715403,-2.8464687,50.0,131.02545595169067,0.9296031817793846,0.039263062,0.039263062,0.01104052
21,5816,0.0,290800,-6.123409375541682,-2.8556545,50.0,131.49485898017883,0.9553956724703312,0.022217441,0.022217441,0.010049373
20,5836,0.0,291800,-6.122788606069184,-2.8693137,50.0,131.94041180610657,0.961556039750576,0.033399247,0.033399247,0.010297321
21,5857,0.0,292850,-6.0697433675250005,-2.8709114,50.0,132.3935685157776,0.9494222067296505,0.0301067,0.0301067,0.011877013
20,5877,0.0,293850,-6.295527466157813,-2.8688347,50.0,132.84237265586853,0.9462308622896671,0.042125456,0.042125456,0.009511173
21,5898,0.0,294900,-6.1593222994517145,-2.8723152,50.0,133.29384922981262,0.9518928825855255,0.039710294,0.039710294,0.010857752
20,5918,0.0,295900,-6.30258238343487,-2.871499,50.0,133.746511220932,0.9133141115307808,0.04691986,0.04691986,0.009979279
21,5939,0.0,296950,-6.020539152239566,-2.8718038,50.0,134.20257139205933,0.8052461594343185,0.052408412,0.052408412,0.009867613
20,5959,0.0,297950,-6.1765414699916175,-2.870339,50.0,134.65461683273315,0.9406213089823723,0.036621284,0.036621284,0.010050192
21,5980,0.0,299000,-5.95689807637761,-2.8710546,50.0,135.10771298408508,0.8765053451061249,0.06157532,0.06157532,0.0104727
20,6000,0.0,300000,-5.751543687774383,-2.8797934,50.0,135.55900716781616,0.9647388458251953,0.035479337,0.035479337,0.009663503
21,6021,0.0,301050,-5.842324886080127,-2.8898313,50.0,136.0115191936493,0.9299544915556908,0.038835064,0.038835064,0.00988758
20,6041,0.0,302050,-6.101671424527429,-2.8854344,50.0,136.46319317817688,0.9441843330860138,0.04830937,0.04830937,0.010264175
21,6062,0.0,303100,-5.830511525187803,-2.89447,50.0,136.9171884059906,0.938846729695797,0.042038072,0.042038072,0.010694171
20,6082,0.0,304100,-5.914377381833407,-2.8956194,50.0,137.36564254760742,0.9148912206292152,0.03837858,0.03837858,0.012457536
21,6103,0.0,305150,-6.421698241474521,-2.8963034,50.0,137.81240344047546,0.9239242449402809,0.059203047,0.059203047,0.009559847
20,6123,0.0,306150,-6.725272459919031,-2.9024878,50.0,138.2587308883667,0.8602941036224365,0.032832842,0.032832842,0.009966436
21,6144,0.0,307200,-6.795986545745069,-2.9043877,50.0,138.7115454673767,0.9511274918913841,0.03331992,0.03331992,0.009917939
20,6164,0.0,308200,-5.7008572272698945,-2.9107766,50.0,139.17858862876892,0.9281269982457161,0.044365898,0.044365898,0.010713396
20,6184,0.0,309200,-5.632515336919238,-2.915133,50.0,139.63016819953918,0.8989802524447441,0.034846615,0.034846615,0.009880641
21,6205,0.0,310250,-6.264859695521148,-2.9136941,50.0,140.08945059776306,0.9417118802666664,0.054494917,0.054494917,0.010397006
20,6225,0.0,311250,-5.623055069951548,-2.9166033,50.0,140.54237604141235,0.9309874847531319,0.034238495,0.034238495,0.009962695
21,6246,0.0,312300,-5.248047131340934,-2.9257405,50.0,140.99117803573608,0.9489443600177765,0.04694655,0.04694655,0.010009268
20,6266,0.0,313300,-5.597744663282048,-2.9305718,50.0,141.4374704360962,0.9398024715483189,0.035809584,0.035809584,0.011067236
21,6287,0.0,314350,-6.109466955009844,-2.9326885,50.0,141.89158153533936,0.9311826825141907,0.04910352,0.04910352,0.010613591
20,6307,0.0,315350,-6.403390709585156,-2.9316714,50.0,142.34448623657227,0.966399073600769,0.031243486,0.031243486,0.00992641
21,6328,0.0,316400,-6.0995719430052375,-2.9329426,50.0,142.79211378097534,0.9561242088675499,0.0433828,0.0433828,0.009976125
20,6348,0.0,317400,-6.009165463848797,-2.9331157,50.0,143.2609634399414,0.9563776515424252,0.0510847,0.0510847,0.010276818
21,6369,0.0,318450,-6.214110621893417,-2.9350886,50.0,143.74628138542175,0.9019763320684433,0.042090043,0.042090043,0.010892309
20,6389,0.0,319450,-6.715761320850341,-2.9316714,50.0,144.28744506835938,0.9277419894933701,0.031178512,0.031178512,0.009943457
21,6410,0.0,320500,-6.41385874111217,-2.92922,50.0,144.860937833786,0.951255802065134,0.058182783,0.058182783,0.009906129
20,6430,0.0,321500,-6.151043656899958,-2.9244304,50.0,145.3743507862091,0.9104726687073708,0.043290928,0.043290928,0.009873778
21,6451,0.0,322550,-6.044546799372645,-2.9293907,50.0,145.8708953857422,0.8716442584991455,0.0366185,0.0366185,0.010529432
20,6471,0.0,323550,-6.377560056100253,-2.9375923,50.0,146.3535120487213,0.9373878762125969,0.046680946,0.046680946,0.011063049
21,6492,0.0,324600,-6.908859807304928,-2.9422224,50.0,147.06918740272522,0.9315419346094131,0.037480984,0.037480984,0.009515372
20,6512,0.0,325600,-6.921311524169146,-2.9439168,50.0,147.61219096183777,0.9573223106563091,0.03428694,0.03428694,0.009672351
21,6533,0.0,326650,-6.294321019146981,-2.9454124,50.0,148.1452887058258,0.9325532168149948,0.04323064,0.04323064,0.009978187
20,6553,0.0,327650,-6.128577998817136,-2.9551294,50.0,148.61646580696106,0.9218404516577721,0.038658895,0.038658895,0.010616057
21,6574,0.0,328700,-6.072711358963562,-2.9628682,50.0,149.08725094795227,0.9655318409204483,0.042514183,0.042514183,0.0103372205
20,6594,0.0,329700,-6.403111944175085,-2.9677818,50.0,149.5526614189148,0.9474294185638428,0.034150913,0.034150913,0.010986406
21,6615,0.0,330750,-6.190176035990514,-2.9633403,50.0,150.0267734527588,0.9645325429737568,0.035823777,0.035823777,0.009844264
20,6635,0.0,331750,-5.729558477828318,-2.96063,50.0,150.49649739265442,0.9609186947345734,0.03204299,0.03204299,0.010031093
21,6656,0.0,332800,-6.310695236321552,-2.9580772,50.0,150.95584630966187,0.9479408971965313,0.041234463,0.041234463,0.010142315
20,6676,0.0,333800,-6.62370869778333,-2.9597876,50.0,151.4467430114746,0.9639496877789497,0.030285828,0.030285828,0.011256657
20,6696,0.0,334800,-6.294055810011189,-2.9632778,50.0,151.98073434829712,0.9663321264088154,0.045541067,0.045541067,0.009886444
21,6717,0.0,335850,-5.540869162714282,-2.9684832,50.0,152.5495104789734,0.9445789344608784,0.040463388,0.040463388,0.009203653
20,6737,0.0,336850,-5.093079335262141,-2.9668067,50.0,153.14269399642944,0.9235179498791695,0.046311036,0.046311036,0.00997675
21,6758,0.0,337900,-5.515449005926614,-2.9723198,50.0,153.73876786231995,0.9656710401177406,0.027949542,0.027949542,0.010008263
20,6778,0.0,338900,-6.090228566916262,-2.9712322,50.0,154.21680879592896,0.9550051502883434,0.03509104,0.03509104,0.010087434
21,6799,0.0,339950,-5.724748823807248,-2.9712832,50.0,154.67490887641907,0.9565159492194653,0.03987024,0.03987024,0.012625572
20,6819,0.0,340950,-5.653726490173539,-2.9702532,50.0,155.16126418113708,0.9542775824666023,0.031199109,0.031199109,0.011583466
21,6840,0.0,342000,-5.702225975518722,-2.9758687,50.0,155.63598561286926,0.9595526047050953,0.03915571,0.03915571,0.009899547
20,6860,0.0,343000,-6.617786373700506,-2.979897,50.0,156.14173650741577,0.9622303545475006,0.03189271,0.03189271,0.010196371
21,6881,0.0,344050,-7.031651759642651,-2.9829404,50.0,156.665917634964,0.9599752835929394,0.037910227,0.037910227,0.010555933
20,6901,0.0,345050,-5.950917906636511,-2.9802759,50.0,157.1559875011444,0.9288532510399818,0.03377424,0.03377424,0.010331447
21,6922,0.0,346100,-5.277490247050951,-2.984505,50.0,157.6623432636261,0.94452203810215,0.028533664,0.028533664,0.011006407
20,6942,0.0,347100,-5.253924723905497,-2.9891453,50.0,158.17465662956238,0.9548449777066708,0.031236526,0.031236526,0.009896526
21,6963,0.0,348150,-5.5319694654353,-3.0005717,50.0,158.6637008190155,0.96452771499753,0.02512211,0.02512211,0.010279676
20,6983,0.0,349150,-5.74375045936725,-3.0247111,50.0,159.20815324783325,0.9753014016896486,0.030444518,0.030444518,0.010964183
21,7004,0.0,350200,-5.562462938383172,-3.0243223,50.0,159.81073880195618,0.9298877492547035,0.0670205,0.0670205,0.009272067
20,7024,0.0,351200,-5.485189797130033,-3.0240383,50.0,160.4111328125,0.9681362397968769,0.032538645,0.032538645,0.009940052
21,7045,0.0,352250,-6.192378794295065,-3.0223293,50.0,160.9528386592865,0.972249886021018,0.036100715,0.036100715,0.009970726
20,7065,0.0,353250,-6.46738529454759,-3.0227275,50.0,161.50196599960327,0.9669553153216839,0.03196142,0.03196142,0.009652953
21,7086,0.0,354300,-5.838431524709195,-3.022491,50.0,162.103449344635,0.9624543190002441,0.029006628,0.029006628,0.0100970045
20,7106,0.0,355300,-5.211717924661476,-3.024269,50.0,162.62953352928162,0.9606292471289635,0.043290213,0.043290213,0.010529096
21,7127,0.0,356350,-5.149666107993932,-3.0263767,50.0,163.21652603149414,0.9564930908381939,0.03556939,0.03556939,0.010040692
20,7147,0.0,357350,-5.771971943898572,-3.0343041,50.0,163.73749423027039,0.9714711252599955,0.032683335,0.032683335,0.010089879
21,7168,0.0,358400,-6.046736900308057,-3.0378716,50.0,164.3335781097412,0.9563565403223038,0.0376439,0.0376439,0.010738168
20,7188,0.0,359400,-5.422809837813667,-3.0533543,50.0,164.87756276130676,0.939283587038517,0.02680194,0.02680194,0.009887548
20,7208,0.0,360400,-5.0819355702662365,-3.0603235,50.0,165.42775511741638,0.9669955112040043,0.02994909,0.02994909,0.014281385
21,7229,0.0,361450,-5.848411829359918,-3.0658798,50.0,165.9164481163025,0.9342940449714661,0.039542504,0.039542504,0.01015784
20,7249,0.0,362450,-5.839337156405557,-3.075378,50.0,166.38787865638733,0.9705553501844406,0.03136815,0.03136815,0.010076702
21,7270,0.0,363500,-5.764311984591973,-3.0808408,50.0,166.87382984161377,0.9757077619433403,0.028416304,0.028416304,0.009937333
20,7290,0.0,364500,-5.987158593615681,-3.0747657,50.0,167.36800527572632,0.9675927422940731,0.0435434,0.0435434,0.009821649
21,7311,0.0,365550,-5.821525955912165,-3.080172,50.0,167.86294078826904,0.9752689655870199,0.033414505,0.033414505,0.011237288
20,7331,0.0,366550,-5.8297363873625345,-3.0809345,50.0,168.32915091514587,0.9726171996444464,0.03533361,0.03533361,0.011404663
21,7352,0.0,367600,-5.278718194754903,-3.0821304,50.0,168.77922201156616,0.967176765203476,0.040975906,0.040975906,0.009993889
20,7372,0.0,368600,-5.745434557870006,-3.0825171,50.0,169.25607562065125,0.9463993571698666,0.015377877,0.015377877,0.010572329
21,7393,0.0,369650,-5.661571815182019,-3.0894449,50.0,169.73347926139832,0.9709881190210581,0.039587185,0.039587185,0.010928096
20,7413,0.0,370650,-4.906127014316222,-3.0928671,50.0,170.19599604606628,0.9831844381988049,0.037256286,0.037256286,0.009965441
21,7434,0.0,371700,-5.308966757795988,-3.0858176,50.0,170.6589069366455,0.9424582421779633,0.035075568,0.035075568,0.009778148
20,7454,0.0,372700,-4.970242956932367,-3.0914636,50.0,171.11094856262207,0.9626689963042736,0.036409598,0.036409598,0.01009179
21,7475,0.0,373750,-5.578816039279692,-3.0924165,50.0,171.5768826007843,0.9647920168936253,0.027491981,0.027491981,0.010512235
20,7495,0.0,374750,-6.377360597073039,-3.0924664,50.0,172.05962324142456,0.9667253345251083,0.031558856,0.031558856,0.009829349
21,7516,0.0,375800,-6.1917698941484804,-3.0921228,50.0,172.55160784721375,0.9656915850937366,0.042287316,0.042287316,0.011175692
20,7536,0.0,376800,-5.898573273711627,-3.0846765,50.0,173.08214473724365,0.9713932927697897,0.034482438,0.034482438,0.010815356
21,7557,0.0,377850,-6.225792769740006,-3.090485,50.0,173.57603335380554,0.9680513441562653,0.029990038,0.029990038,0.010039336
20,7577,0.0,378850,-6.469315550928934,-3.0982454,50.0,174.11551213264465,0.9700079448521137,0.033526067,0.033526067,0.010413492
21,7598,0.0,379900,-5.786014591978109,-3.1019208,50.0,174.6200053691864,0.9421059899032116,0.048609857,0.048609857,0.011217937
20,7618,0.0,380900,-5.598829803822565,-3.0968723,50.0,175.1840045452118,0.970778314396739,0.028759245,0.028759245,0.010591632
21,7639,0.0,381950,-5.776881163471318,-3.0947192,50.0,175.68836331367493,0.9682986736297607,0.032603018,0.032603018,0.009473709
20,7659,0.0,382950,-5.883913057356942,-3.096954,50.0,176.1589274406433,0.976384786888957,0.03567241,0.03567241,0.009848026
21,7680,0.0,384000,-5.727033188796455,-3.0927637,50.0,176.63396167755127,0.9656513519585133,0.03211602,0.03211602,0.010036042
20,7700,0.0,385000,-5.351501170791139,-3.0948699,50.0,177.13552904129028,0.965018954128027,0.036768943,0.036768943,0.0101872375
20,7720,0.0,386000,-5.276820903885861,-3.0982132,50.0,177.67596745491028,0.9590196013450623,0.022691496,0.022691496,0.0048904726
21,7741,0.0,387050,-5.4518746149203725,-3.0981452,50.0,178.21619296073914,0.949285976588726,0.028137852,0.028137852,0.010362044
20,7761,0.0,388050,-5.691764544651358,-3.0965655,50.0,178.74942278862,0.9639266356825829,0.027021045,0.027021045,0.010177495
21,7782,0.0,389100,-5.938475028574399,-3.1012475,50.0,179.26871538162231,0.9605022184550762,0.035759557,0.035759557,0.009899475
20,7802,0.0,390100,-6.194278418110387,-3.1050727,50.0,179.82882809638977,0.9696255456656218,0.032260254,0.032260254,0.009437499
21,7823,0.0,391150,-6.532507703052071,-3.100332,50.0,180.37117052078247,0.9512135423719883,0.0356817,0.0356817,0.011079116
20,7843,0.0,392150,-6.870498411295124,-3.1090064,50.0,180.91933798789978,0.9539068304002285,0.03338379,0.03338379,0.011988934
21,7864,0.0,393200,-5.677529737583941,-3.1151752,50.0,181.46655774116516,0.9783327989280224,0.02829237,0.02829237,0.010020007
20,7884,0.0,394200,-4.777455757918506,-3.1183264,50.0,181.9786398410797,0.9662234522402287,0.03820425,0.03820425,0.010191847
21,7905,0.0,395250,-5.0189800633921875,-3.1243517,50.0,182.49580883979797,0.9718594755977392,0.026798459,0.026798459,0.010210732
20,7925,0.0,396250,-4.9766238985401525,-3.1254368,50.0,183.0675084590912,0.9476507492363453,0.03456546,0.03456546,0.009260772
21,7946,0.0,397300,-5.388356089340322,-3.12446,50.0,183.55597686767578,0.9385747611522675,0.090121895,0.090121895,0.009557441
20,7966,0.0,398300,-6.2448667012937635,-3.1305544,50.0,184.10531044006348,0.9371449053287506,0.03062266,0.03062266,0.010306835
21,7987,0.0,399350,-6.567800239687304,-3.1292417,50.0,184.61186718940735,0.9449501484632492,0.048000384,0.048000384,0.010315739
20,8007,0.0,400350,-6.399027912264213,-3.137998,50.0,185.10266280174255,0.9559491500258446,0.023544924,0.023544924,0.010575327
21,8028,0.0,401400,-6.160872572113567,-3.1479495,50.0,185.57252740859985,0.9673239253461361,0.032110088,0.032110088,0.01042594
20,8048,0.0,402400,-5.768714738121671,-3.138488,50.0,186.05587005615234,0.9527865499258041,0.07439214,0.07439214,0.011604669
21,8069,0.0,403450,-5.541988292248957,-3.1369245,50.0,186.52741241455078,0.9272637218236923,0.03313086,0.03313086,0.009899486
20,8089,0.0,404450,-5.14520715008946,-3.1399822,50.0,187.02911138534546,0.9077387452125549,0.023249712,0.023249712,0.010636704
21,8110,0.0,405500,-4.79245467203117,-3.1432498,50.0,187.5267779827118,0.9641327410936356,0.040174354,0.040174354,0.01027417
20,8130,0.0,406500,-5.545784203941176,-3.1489892,50.0,187.98937821388245,0.9675864726305008,0.029584713,0.029584713,0.010456825
21,8151,0.0,407550,-6.080116472256455,-3.1509118,50.0,188.4678452014923,0.9566501639783382,0.044039033,0.044039033,0.010448559
20,8171,0.0,408550,-5.51446546687764,-3.1532292,50.0,189.00569224357605,0.9672220014035702,0.0404508,0.0404508,0.0094056325
21,8192,0.0,409600,-5.98071438112852,-3.1550386,50.0,189.49541187286377,0.9625527188181877,0.033524558,0.033524558,0.010314408
20,8212,0.0,410600,-5.802651421200091,-3.15435,50.0,190.0344638824463,0.9682167693972588,0.03410517,0.03410517,0.010485727
20,8232,0.0,411600,-5.639706568764801,-3.158882,50.0,190.61498951911926,0.9747469816356897,0.043315925,0.043315925,0.011318224
21,8253,0.0,412650,-6.425751799862509,-3.1601026,50.0,191.298241853714,0.9731831010431051,0.038110927,0.038110927,0.0118876565
20,8273,0.0,413650,-6.230989262360578,-3.1654944,50.0,191.92336916923523,0.9684579446911812,0.051682808,0.051682808,0.010513026
21,8294,0.0,414700,-5.990091361413204,-3.1668606,50.0,192.4213535785675,0.9705048091709614,0.030265749,0.030265749,0.009570059
20,8314,0.0,415700,-5.494125209693908,-3.1705651,50.0,192.92923140525818,0.9574729725718498,0.026626952,0.026626952,0.009765943
21,8335,0.0,416750,-4.897992725127589,-3.1740646,50.0,193.45613384246826,0.9565636813640594,0.04003775,0.04003775,0.010031532
20,8355,0.0,417750,-5.139555678484526,-3.1801765,50.0,193.96820282936096,0.9742116816341877,0.035978947,0.035978947,0.010354796
21,8376,0.0,418800,-5.957300118984321,-3.18293,50.0,194.46998500823975,0.9718841873109341,0.04326009,0.04326009,0.009627596
20,8396,0.0,419800,-5.738734098672721,-3.189505,50.0,194.9671630859375,0.9612256623804569,0.028252592,0.028252592,0.009911793
21,8417,0.0,420850,-5.943447888836354,-3.187073,50.0,195.4689383506775,0.9561419934034348,0.041224144,0.041224144,0.010495694
20,8437,0.0,421850,-6.1098920176234355,-3.191385,50.0,195.93702268600464,0.9625754095613956,0.03702859,0.03702859,0.009938039
21,8458,0.0,422900,-4.866109615182273,-3.192932,50.0,196.38508296012878,0.9644275009632111,0.03623302,0.03623302,0.010302058
20,8478,0.0,423900,-4.834865912669649,-3.1900933,50.0,196.8659999370575,0.9672049097716808,0.037227537,0.037227537,0.009931437
21,8499,0.0,424950,-5.661809822944425,-3.1928008,50.0,197.34854340553284,0.9667727090418339,0.034617424,0.034617424,0.010003696
20,8519,0.0,425950,-6.1147894323188545,-3.1943657,50.0,197.87030124664307,0.9650717228651047,0.03666082,0.03666082,0.010897564
21,8540,0.0,427000,-5.991843200079879,-3.1967769,50.0,198.4308831691742,0.9585140123963356,0.03002505,0.03002505,0.010118182
