entropy,surrgain,optimgain,TimeElapsed,EpisodesSoFar,EpRewMean,meankl,entloss,EpLenMean,TimestepsSoFar,ev_tdlam_before,EpThisIter
0.63224214,0.007525012,0.007525012,3878.480959892273,33786,0.35,0.0010085204,0.0,38.225,1319927,0.11789023876190186,10
0.68298876,0.010071054,0.010071054,3880.016883134842,33802,0.4,0.0010147805,0.0,40.15,1320364,0.10291749238967896,16
0.5400757,0.00938569,0.00938569,3881.4587767124176,33811,0.425,0.0012525725,0.0,40.675,1320938,0.02731335163116455,9
0.6804676,0.00737405,0.00737405,3882.9736828804016,33825,0.375,0.0009778799,0.0,38.8,1321456,0.21273446083068848,14
0.66024697,0.011007994,0.011007994,3884.464220762253,33838,0.45,0.0010138071,0.0,42.45,1321974,0.14612603187561035,13
0.76661325,0.008395322,0.008395322,3885.947552919388,33852,0.325,0.0010831406,0.0,37.025,1322490,0.10848337411880493,14
0.47788084,0.009315282,0.009315282,3887.417773246765,33859,0.425,0.00093233376,0.0,41.325,1322973,0.03631734848022461,7
0.5963735,0.0046527395,0.0046527395,3888.922477722168,33868,0.6,0.000707724,0.0,49.525,1323506,0.0822191834449768,9
0.77833384,0.008852756,0.008852756,3890.4651429653168,33885,0.525,0.0010891638,0.0,45.875,1323968,0.13536691665649414,17
0.63337886,0.011674002,0.011674002,3891.97820186615,33899,0.375,0.00095124985,0.0,39.0,1324533,0.10317212343215942,14
0.6117829,0.008495629,0.008495629,3893.4891455173492,33912,0.325,0.0010418016,0.0,36.325,1325051,0.11982667446136475,13
0.5604832,0.008766927,0.008766927,3894.9551079273224,33923,0.425,0.0009798792,0.0,40.675,1325549,0.06226956844329834,11
0.7973533,0.010770272,0.010770272,3896.50004529953,33943,0.325,0.00092046644,0.0,36.175,1326070,0.08925944566726685,20
0.64686215,0.008990616,0.008990616,3897.979739189148,33953,0.325,0.0009463415,0.0,36.025,1326541,0.06595444679260254,10
0.7445418,0.013851794,0.013851794,3899.509917497635,33973,0.2,0.0010373063,0.0,31.2,1327096,0.20655351877212524,20
0.6158945,0.008185789,0.008185789,3900.9983580112457,33984,0.325,0.0009400153,0.0,36.975,1327570,0.14042043685913086,11
0.62794626,0.009552151,0.009552151,3902.49400472641,33997,0.275,0.0010399912,0.0,34.475,1328115,0.0847819447517395,13
0.68040335,0.00711086,0.00711086,3903.992342710495,34015,0.325,0.00095624634,0.0,37.075,1328625,0.23108196258544922,18
0.60158354,0.0095072985,0.0095072985,3905.5020501613617,34031,0.225,0.0009684519,0.0,31.975,1329133,0.07895278930664062,16
0.7153733,0.008473523,0.008473523,3907.031181335449,34048,0.175,0.0008659864,0.0,29.375,1329641,0.1739017367362976,17
0.49781078,0.011254951,0.011254951,3908.516583442688,34055,0.35,0.0010307977,0.0,37.45,1330123,0.039126813411712646,7
0.53867036,0.007855244,0.007855244,3909.9911069869995,34062,0.525,0.0014256991,0.0,45.675,1330682,0.03634065389633179,7
0.4886139,0.010647729,0.010647729,3911.5101153850555,34068,0.65,0.0011118094,0.0,52.0,1331144,0.04009348154067993,6
0.65041304,0.009144962,0.009144962,3913.0411772727966,34081,0.8,0.00094144064,0.0,58.275,1331690,0.05322730541229248,13
0.6033365,0.008502215,0.008502215,3914.553955078125,34090,0.85,0.001117997,0.0,60.1,1332191,0.019180893898010254,9
0.53507525,0.0075555705,0.0075555705,3916.0349876880646,34096,0.875,0.0012727856,0.0,61.45,1332679,0.04116177558898926,6
0.50733864,0.0084283035,0.0084283035,3917.50221323967,34105,0.775,0.0010425171,0.0,56.4,1333159,0.0646020770072937,9
0.6296253,0.0073300228,0.0073300228,3919.032007455826,34119,0.675,0.0010189586,0.0,52.75,1333754,0.24287962913513184,14
0.5955275,0.0072241873,0.0072241873,3920.5187079906464,34129,0.65,0.000976693,0.0,52.25,1334207,0.1800175905227661,10
0.8060481,0.009217324,0.009217324,3922.0288808345795,34148,0.25,0.0009793526,0.0,34.125,1334765,0.12584036588668823,19
0.7191806,0.010237187,0.010237187,3923.5218770504,34163,0.3,0.0009566589,0.0,35.15,1335252,0.0767485499382019,15
0.82749236,0.015240477,0.015240477,3925.0426614284515,34183,0.2,0.0010048379,0.0,30.1,1335781,0.17341679334640503,20
0.63653,0.011554606,0.011554606,3926.519764661789,34193,0.275,0.0009892234,0.0,33.225,1336282,0.06494694948196411,10
0.66920733,0.0065956786,0.0065956786,3927.9854826927185,34207,0.3,0.0010546584,0.0,35.175,1336824,0.18115460872650146,14
0.502476,0.00831873,0.00831873,3929.4522733688354,34215,0.475,0.0010240317,0.0,43.15,1337327,0.06137847900390625,8
0.5618071,0.01156459,0.01156459,3930.921276807785,34225,0.6,0.0009403695,0.0,48.725,1337849,0.04509139060974121,10
0.5388211,0.008637905,0.008637905,3932.3850417137146,34236,0.575,0.0011215921,0.0,47.775,1338365,0.10491126775741577,11
0.83294976,0.020789862,0.020789862,3933.940203666687,34257,0.325,0.0009787552,0.0,36.775,1338844,0.17603462934494019,21
0.70670736,0.0062500974,0.0062500974,3935.479152917862,34275,0.05,0.0010505553,0.0,24.525,1339323,0.2564550042152405,18
0.58995736,0.0080884285,0.0080884285,3936.91938495636,34285,0.2,0.00096011796,0.0,31.4,1339826,0.12515264749526978,10
0.50336087,0.008354448,0.008354448,3938.3773579597473,34293,0.4,0.0011377757,0.0,40.0,1340352,0.02695232629776001,8
0.678638,0.0064552203,0.0064552203,3939.855079650879,34308,0.475,0.0010056489,0.0,43.7,1340914,0.2134495973587036,15
0.6229648,0.008957623,0.008957623,3941.3429687023163,34318,0.55,0.0010453316,0.0,46.8,1341436,0.05175083875656128,10
0.6838738,0.0078099966,0.0078099966,3942.8356745243073,34333,0.35,0.0010442976,0.0,38.075,1341875,0.16294902563095093,15
0.7031924,0.008796737,0.008796737,3944.3899688720703,34349,0.35,0.0010696205,0.0,36.75,1342456,0.0848773717880249,16
0.59635943,0.0071275793,0.0071275793,3945.854611635208,34358,0.35,0.0010257028,0.0,37.55,1342938,0.060176968574523926,9
0.79794514,0.006641187,0.006641187,3947.375878572464,34372,0.45,0.0010318779,0.0,40.625,1343477,0.06981325149536133,14
0.5368723,0.007588732,0.007588732,3948.857104539871,34382,0.575,0.0010553743,0.0,46.15,1343997,0.0823221206665039,10
0.6406532,0.009208582,0.009208582,3950.3014118671417,34393,0.5,0.0011720763,0.0,43.05,1344442,0.13172173500061035,11
0.77480537,0.012463093,0.012463093,3951.766154527664,34408,0.45,0.0012952748,0.0,41.15,1344958,0.09905493259429932,15
0.6900594,0.012615092,0.012615092,3953.2613990306854,34425,0.35,0.0011007105,0.0,36.775,1345535,0.09504342079162598,17
0.60766226,0.009584136,0.009584136,3954.7594952583313,34437,0.3,0.0010375925,0.0,34.85,1346028,0.11211246252059937,12
0.599142,0.0090191085,0.0090191085,3956.25820684433,34448,0.425,0.0010419739,0.0,39.65,1346544,0.04500234127044678,11
0.62858695,0.008724531,0.008724531,3957.759570837021,34461,0.4,0.0010840213,0.0,39.275,1347016,0.16480016708374023,13
0.5504684,0.008408271,0.008408271,3959.2760179042816,34475,0.4,0.0009956654,0.0,39.325,1347555,0.09774965047836304,14
0.50062793,0.007898148,0.007898148,3960.7826867103577,34483,0.55,0.0010385781,0.0,46.15,1348081,0.02700716257095337,8
0.6503831,0.007417161,0.007417161,3962.2880399227142,34498,0.425,0.0011543708,0.0,41.2,1348520,0.1313214898109436,15
0.579164,0.006861672,0.006861672,3963.821244955063,34513,0.375,0.0010713629,0.0,38.6,1349055,0.18463772535324097,15
0.6152954,0.007896975,0.007896975,3965.340605735779,34530,0.225,0.0009835255,0.0,31.875,1349615,0.11025923490524292,17
0.6680569,0.0056975484,0.0056975484,3966.837218761444,34550,0.225,0.0009938354,0.0,31.975,1350144,0.09932351112365723,20
0.5541351,0.0074097887,0.0074097887,3968.3478434085846,34562,0.175,0.0010140365,0.0,30.15,1350639,0.11731612682342529,12
0.73396367,0.007030897,0.007030897,3969.9244837760925,34585,0.125,0.0004915137,0.0,28.325,1351162,-0.2887464761734009,23
0.6672203,0.008409977,0.008409977,3971.3889734745026,34604,0.05,0.0014268702,0.0,24.625,1351666,0.09078443050384521,19
0.5807659,0.010703564,0.010703564,3972.8800666332245,34618,0.175,0.0011829324,0.0,29.425,1352180,0.07391023635864258,14
0.44048288,0.008600622,0.008600622,3974.3641102313995,34625,0.35,0.001238891,0.0,37.5,1352662,0.03762805461883545,7
0.46374983,0.01095587,0.01095587,3975.8778853416443,34635,0.475,0.000991512,0.0,43.025,1353182,0.0481410026550293,10
0.53884435,0.008955173,0.008955173,3977.3733325004578,34646,0.625,0.0010610492,0.0,49.9,1353708,0.14673125743865967,11
0.5239291,0.0084435865,0.0084435865,3978.8366527557373,34656,0.7,0.0011133282,0.0,53.65,1354234,0.12552428245544434,10
0.46437767,0.009683257,0.009683257,3980.3190338611603,34663,0.725,0.0011182338,0.0,54.925,1354713,0.11438488960266113,7
0.54331094,0.00936297,0.00936297,3981.825619459152,34675,0.65,0.0011682357,0.0,51.35,1355236,0.10475701093673706,12
0.5120833,0.009147838,0.009147838,3983.3050265312195,34681,0.7,0.0011401575,0.0,53.225,1355724,0.0651317834854126,6
0.53484595,0.01255253,0.01255253,3984.7930295467377,34691,0.775,0.0010637295,0.0,56.925,1356175,0.1421034336090088,10
0.655627,0.008694008,0.008694008,3986.293029308319,34706,0.575,0.0009882934,0.0,47.675,1356792,0.11081409454345703,15
0.6001099,0.010829901,0.010829901,3987.7950909137726,34717,0.525,0.001055695,0.0,46.525,1357266,0.06729090213775635,11
0.5626171,0.009224977,0.009224977,3989.3120934963226,34730,0.475,0.0011090598,0.0,43.325,1357810,0.12249428033828735,13
0.5335278,0.0087200925,0.0087200925,3990.859283208847,34740,0.475,0.0010091338,0.0,43.25,1358311,0.09533792734146118,10
0.55416614,0.012079252,0.012079252,3992.3751833438873,34750,0.575,0.0010866988,0.0,47.6,1358788,0.06126433610916138,10
0.5188598,0.008881539,0.008881539,3993.8089566230774,34757,0.65,0.0010530576,0.0,50.675,1359293,0.061453044414520264,7
0.5247931,0.008808037,0.008808037,3995.289214849472,34768,0.7,0.0010787098,0.0,53.825,1359817,0.1127011775970459,11
0.56451106,0.007159479,0.007159479,3996.767153739929,34778,0.725,0.0011088143,0.0,55.15,1360368,0.09325176477432251,10
0.6668394,0.011906769,0.011906769,3998.248103618622,34794,0.525,0.0009831522,0.0,45.6,1360874,0.0879625678062439,16
0.7071918,0.010384619,0.010384619,3999.7632241249084,34810,0.275,0.0009917466,0.0,34.1,1361327,0.1169734001159668,16
0.51249707,0.0071606487,0.0071606487,4001.218327522278,34818,0.35,0.0010262303,0.0,37.125,1361853,0.016088366508483887,8
0.6691024,0.009391516,0.009391516,4002.7080426216125,34833,0.375,0.0011483283,0.0,39.05,1362415,0.13873571157455444,15
0.6965279,0.010209435,0.010209435,4004.2218062877655,34851,0.325,0.0011337936,0.0,37.5,1362925,0.21322226524353027,18
0.61840194,0.00777635,0.00777635,4005.702358007431,34864,0.25,0.0009052264,0.0,33.85,1363443,0.11763662099838257,13
0.7151464,0.008257344,0.008257344,4007.2385001182556,34883,0.175,0.0010721663,0.0,30.15,1363951,0.09828448295593262,19
0.75088537,0.011671364,0.011671364,4008.764752626419,34906,0.05,0.00098114,0.0,24.675,1364476,-2.2482643127441406,23
0.77209604,0.006775558,0.006775558,4010.259083032608,34928,0.0,0.0009092437,0.0,22.9,1364980,-0.7924864292144775,22
0.7736282,0.007913157,0.007913157,4011.802634239197,34944,0.1,0.0010213886,0.0,26.55,1365492,0.050110459327697754,16
0.6367236,0.008650875,0.008650875,4013.2820377349854,34959,0.2,0.0009605528,0.0,30.85,1366007,0.14951562881469727,15
0.55275905,0.006334454,0.006334454,4014.750961780548,34969,0.35,0.0010411106,0.0,37.6,1366507,0.10279762744903564,10
0.6099969,0.0060710013,0.0060710013,4016.39621758461,34983,0.35,0.0009524961,0.0,38.2,1366997,0.18601763248443604,14
0.67497236,0.006952282,0.006952282,4018.005443572998,35002,0.2,0.0011530257,0.0,32.125,1367535,0.19735503196716309,19
0.57412684,0.00869967,0.00869967,4019.559487104416,35016,0.25,0.00085895456,0.0,33.275,1367999,0.13201475143432617,14
0.5191975,0.0077951886,0.0077951886,4021.123492717743,35028,0.25,0.0010494292,0.0,33.125,1368540,0.09604150056838989,12
0.51144874,0.010735811,0.010735811,4022.7796137332916,35037,0.425,0.001138737,0.0,41.15,1369068,0.0586622953414917,9
0.5133086,0.006742105,0.006742105,4024.2950854301453,35048,0.525,0.0009297768,0.0,46.25,1369594,0.1129688024520874,11
0.51432765,0.011622287,0.011622287,4025.788591861725,35058,0.6,0.0010352824,0.0,49.6,1370075,0.16249454021453857,10
0.53170854,0.008962445,0.008962445,4027.2154347896576,35068,0.65,0.001061188,0.0,51.5,1370600,0.022685885429382324,10
0.48714083,0.007822062,0.007822062,4028.704223871231,35077,0.65,0.001037898,0.0,51.5,1371128,0.06315034627914429,9
0.69269633,0.007997211,0.007997211,4030.192055940628,35093,0.6,0.0011061829,0.0,48.325,1371642,0.08560758829116821,16
0.5424334,0.007932767,0.007932767,4031.6439106464386,35106,0.425,0.0009388967,0.0,41.25,1372158,0.12634742259979248,13
0.5558771,0.008143589,0.008143589,4033.06533908844,35118,0.35,0.001036402,0.0,37.6,1372655,0.11984741687774658,12
0.750096,0.009313632,0.009313632,4034.5922491550446,35133,0.35,0.001272933,0.0,37.6,1373146,0.029979050159454346,15
0.677927,0.013687991,0.013687991,4036.1170003414154,35152,0.225,0.0009251839,0.0,31.65,1373685,0.04029405117034912,19
0.67517745,0.009164183,0.009164183,4037.6758835315704,35167,0.2,0.0009765652,0.0,30.35,1374149,0.17053651809692383,15
0.378448,0.008940097,0.008940097,4039.126830101013,35175,0.3,0.0011407934,0.0,36.025,1374706,0.024130582809448242,8
0.5404614,0.0068173744,0.0068173744,4040.639540195465,35188,0.4,0.0010408948,0.0,40.825,1375226,0.1375579833984375,13
0.5212945,0.009622119,0.009622119,4042.1657445430756,35200,0.5,0.00096417865,0.0,44.65,1375653,0.09656393527984619,12
0.5495837,0.007539004,0.007539004,4043.6465821266174,35216,0.3,0.0011559146,0.0,35.95,1376242,0.18336278200149536,16
0.63148874,0.027652357,0.027652357,4045.1358964443207,35232,0.3,0.0011175158,0.0,35.225,1376727,0.16210848093032837,16
0.3393077,0.0028363988,0.0028363988,4046.619894504547,35239,0.425,0.00029746068,0.0,41.575,1377263,0.028759539127349854,7
0.5998926,0.005305007,0.005305007,4048.0699410438538,35255,0.35,0.0008027504,0.0,38.425,1377756,0.0863223671913147,16
0.48924434,0.007460866,0.007460866,4049.5776138305664,35269,0.475,0.0009011873,0.0,44.1,1378299,0.14524811506271362,14
0.48191035,0.012967363,0.012967363,4051.114239692688,35281,0.3,0.0011765014,0.0,35.875,1378796,0.11234641075134277,12
0.4829892,0.009856075,0.009856075,4052.656899213791,35294,0.35,0.00103227,0.0,38.25,1379263,0.12262529134750366,13
0.50465584,0.007708015,0.007708015,4054.199387550354,35309,0.35,0.0013108142,0.0,38.2,1379827,0.1232718825340271,15
0.55184597,0.016610503,0.016610503,4055.7157814502716,35323,0.325,0.0012303327,0.0,36.975,1380321,0.10950601100921631,14
0.39651144,0.008006142,0.008006142,4057.2030277252197,35330,0.525,0.0011782283,0.0,46.4,1380857,0.022203385829925537,7
0.5713339,0.0079958085,0.0079958085,4058.748959541321,35349,0.35,0.0011707046,0.0,38.35,1381361,0.07031190395355225,19
0.6727623,0.0108971,0.0108971,4060.2477967739105,35368,0.15,0.00087002246,0.0,29.025,1381869,0.07421278953552246,19
0.6213483,0.009344995,0.009344995,4061.781459093094,35386,0.1,0.0010310768,0.0,26.55,1382356,0.16533595323562622,18
0.55627733,0.010086374,0.010086374,4063.3272693157196,35403,0.175,0.0010936894,0.0,30.25,1382893,0.15979629755020142,17
0.607884,0.004752025,0.004752025,4064.8536014556885,35425,0.125,0.0010843261,0.0,28.525,1383399,0.5262007117271423,22
0.5304897,0.0058778264,0.0058778264,4066.3407413959503,35438,0.125,0.0010155909,0.0,28.475,1383917,0.10255897045135498,13
0.58156776,0.005649656,0.005649656,4067.923330307007,35460,0.125,0.0012745978,0.0,28.475,1384423,0.532312273979187,22
0.48461637,0.009398114,0.009398114,4069.389126062393,35471,0.15,0.0012328457,0.0,29.825,1384951,0.09708845615386963,11
0.5113678,0.006319225,0.006319225,4070.879057407379,35484,0.275,0.0009702024,0.0,35.4,1385471,0.11636775732040405,13
0.5596851,0.017626474,0.017626474,4072.4407222270966,35502,0.25,0.0010434625,0.0,34.275,1385963,0.10144191980361938,18
0.5503025,0.008534983,0.008534983,4073.941859483719,35514,0.3,0.0010597749,0.0,35.975,1386457,0.07015669345855713,12
0.57061505,0.0066718087,0.0066718087,4075.4408810138702,35531,0.225,0.0009597768,0.0,32.25,1386974,0.09838473796844482,17
0.48075035,0.006375868,0.006375868,4076.9357130527496,35541,0.375,0.0012770668,0.0,39.175,1387479,0.06140255928039551,10
0.41283184,0.012915738,0.012915738,4078.4153831005096,35549,0.5,0.0013257596,0.0,45.175,1387979,-0.002371668815612793,8
0.47551656,0.0049059223,0.0049059223,4079.929174900055,35561,0.525,0.00033654852,0.0,46.45,1388527,0.0799819827079773,12
0.52972114,0.008596476,0.008596476,4081.4426460266113,35578,0.45,0.0010705746,0.0,42.5,1389035,0.14469897747039795,17
0.38327244,0.007849312,0.007849312,4082.9658193588257,35587,0.425,0.0009097936,0.0,41.925,1389563,0.029598116874694824,9
0.44603398,0.007607855,0.007607855,4084.4312694072723,35596,0.5,0.0008459547,0.0,45.0,1390066,0.03865253925323486,9
0.44769406,0.008576494,0.008576494,4085.9195535182953,35610,0.5,0.0010462457,0.0,45.05,1390534,0.15656155347824097,14
0.45932296,0.0044268146,0.0044268146,4087.388632297516,35620,0.525,0.00028822292,0.0,46.4,1391037,0.08389794826507568,10
0.4360426,0.0075825974,0.0075825974,4088.8838517665863,35628,0.6,0.0014056159,0.0,49.425,1391563,0.02795577049255371,8
0.50761503,0.01753756,0.01753756,4090.422090768814,35648,0.4,0.00075425295,0.0,40.875,1392123,0.1314232349395752,20
0.5344123,0.009402841,0.009402841,4091.906450510025,35670,0.0,0.00095413136,0.0,22.85,1392623,-0.08875608444213867,22
0.5350554,0.0065281633,0.0065281633,4093.428770542145,35693,0.0,0.00073635654,0.0,22.85,1393152,nan,23
0.49306983,0.005786717,0.005786717,4094.9588916301727,35712,0.05,0.00036470348,0.0,24.775,1393660,0.036607444286346436,19
0.40177977,0.008747581,0.008747581,4096.482152938843,35722,0.2,0.001104079,0.0,31.6,1394163,0.0370907187461853,10
0.40275604,0.0052596345,0.0052596345,4097.997116804123,35735,0.325,0.0008655523,0.0,37.125,1394683,0.13193750381469727,13
0.48559383,0.009404089,0.009404089,4099.5057628154755,35751,0.375,0.0011217769,0.0,39.0,1395197,0.1140819787979126,16
0.36988384,0.0070434026,0.0070434026,4100.958842992783,35759,0.425,0.0011421655,0.0,41.375,1395697,0.028736412525177002,8
0.45434088,0.008247627,0.008247627,4102.470777988434,35776,0.35,0.0011682437,0.0,37.65,1396212,0.10926675796508789,17
0.40964162,0.0071870424,0.0071870424,4103.933881759644,35788,0.425,0.0010095125,0.0,40.675,1396680,0.0762365460395813,12
0.3464385,0.0058457404,0.0058457404,4105.390154123306,35795,0.475,0.0011410788,0.0,43.175,1397162,0.00478130578994751,7
0.3389878,0.008162141,0.008162141,4106.876138925552,35811,0.425,0.0012077233,0.0,41.35,1397751,0.21247315406799316,16
0.39483863,0.004289992,0.004289992,4108.439412355423,35833,0.175,0.00032404467,0.0,31.025,1398257,-0.7127230167388916,22
0.32983297,0.009624073,0.009624073,4109.942227602005,35846,0.125,0.0011016543,0.0,28.525,1398777,0.12719088792800903,13
0.3620348,0.0060622953,0.0060622953,4111.405276298523,35855,0.25,0.0009615118,0.0,34.05,1399205,0.06447750329971313,9
0.3764917,0.003360916,0.003360916,4112.8853764534,35866,0.425,0.0005472042,0.0,41.45,1399754,0.1424124836921692,11
0.3247009,0.013799023,0.013799023,4114.412306547165,35884,0.375,0.0011949904,0.0,39.525,1400312,0.22470378875732422,18
0.37482232,0.009376004,0.009376004,4115.912932872772,35905,0.125,0.0014191449,0.0,28.475,1400795,0.6519412994384766,21
0.37445566,0.0029058903,0.0029058903,4117.360689878464,35919,0.125,0.0010672328,0.0,28.525,1401338,0.11312717199325562,14
0.37856394,0.006314665,0.006314665,4118.92312669754,35940,0.125,0.00091230177,0.0,28.525,1401821,0.606762021780014,21
0.3757524,0.007847026,0.007847026,4120.425817251205,35954,0.125,0.0010586218,0.0,28.525,1402364,0.10766369104385376,14
0.36942175,0.008771688,0.008771688,4121.963047742844,35976,0.125,0.0007423889,0.0,28.525,1402870,-0.3056422472000122,22
0.37668037,0.007898979,0.007898979,4123.375195503235,35986,0.15,0.0011062477,0.0,29.875,1403375,0.06420141458511353,10
0.3531164,0.0006441176,0.0006441176,4124.86527132988,35999,0.275,0.0010908615,0.0,35.4,1403895,0.15962570905685425,13
0.36270034,0.014154337,0.014154337,4126.42863535881,36021,0.225,0.0012901094,0.0,33.525,1404401,-0.1594243049621582,22
0.33618608,0.008144364,0.008144364,4127.914991855621,36034,0.15,0.0012598423,0.0,29.8,1404921,0.15348517894744873,13
0.31386366,0.0038292725,0.0038292725,4129.466600656509,36046,0.25,0.00054619217,0.0,34.05,1405418,0.15939992666244507,12
0.34106284,0.0052359477,0.0052359477,4130.973466873169,36063,0.325,0.00068903354,0.0,37.025,1405928,0.217079758644104,17
0.31823295,0.009247923,0.009247923,4132.469956874847,36076,0.3,0.0011008352,0.0,35.875,1406402,0.1719881296157837,13
0.29000667,0.0022919104,0.0022919104,4134.02109003067,36094,0.25,0.00017999594,0.0,34.05,1406962,0.21740412712097168,18
0.28764126,0.0060326476,0.0060326476,4135.570655107498,36107,0.25,0.001060979,0.0,34.05,1407482,0.13568031787872314,13
0.3032291,0.011975634,0.011975634,4137.064224243164,36120,0.25,0.0010483866,0.0,34.0,1408000,0.1361594796180725,13
0.29144335,0.0040848907,0.0040848907,4138.617298364639,36142,0.175,0.0010311645,0.0,30.875,1408504,-0.8747175931930542,22
0.29185328,0.00660153,0.00660153,4140.10720872879,36155,0.25,0.0009528325,0.0,34.0,1409024,0.13578402996063232,13
0.2912025,0.004622685,0.004622685,4141.623776435852,36167,0.25,0.00032085864,0.0,34.0,1409521,0.13526177406311035,12
0.27602205,0.002793327,0.002793327,4143.205472230911,36186,0.3,0.00036100793,0.0,35.875,1410031,0.09736043214797974,19
0.29862174,0.0018321052,0.0018321052,4144.691097736359,36199,0.3,0.00054539455,0.0,35.875,1410551,0.14745962619781494,13
0.30479205,0.0076143816,0.0076143816,4146.177487611771,36210,0.3,0.0010811765,0.0,35.875,1411025,0.10947084426879883,11
0.3177612,0.007853128,0.007853128,4147.646152257919,36224,0.375,0.0010507267,0.0,39.575,1411568,0.19112509489059448,14
0.30520052,0.0069355387,0.0069355387,4149.153926372528,36237,0.375,0.001120154,0.0,39.575,1412088,0.14087796211242676,13
0.30836356,0.0028402358,0.0028402358,4150.692970752716,36259,0.125,0.0010682304,0.0,28.525,1412594,-0.736376166343689,22
0.29460615,0.007169515,0.007169515,4152.235661029816,36281,0.0,0.00062673865,0.0,23.0,1413100,-0.2542600631713867,22
0.3425809,0.0053064153,0.0053064153,4153.717029571533,36291,0.175,0.00081105327,0.0,30.4,1413626,0.06251329183578491,10
0.27667636,0.011873137,0.011873137,4155.2154586315155,36307,0.25,0.0009989995,0.0,34.05,1414140,0.24856317043304443,16
0.32511824,0.0068030506,0.0068030506,4156.701053142548,36323,0.325,0.0010446318,0.0,37.075,1414629,0.2228473424911499,16
0.2676647,0.022315826,0.022315826,4158.219926595688,36342,0.125,0.0011071555,0.0,28.525,1415166,0.23168706893920898,19
0.27080745,0.01144743,0.01144743,4159.741195678711,36361,0.125,0.00110289,0.0,28.475,1415676,0.09236723184585571,19
0.3274586,0.008084856,0.008084856,4161.27400803566,36380,0.05,0.0009072854,0.0,24.775,1416111,0.17139285802841187,19
0.281835,0.0072423555,0.0072423555,4162.75451540947,36395,0.125,0.00090887153,0.0,28.475,1416677,0.14684534072875977,15
0.3364687,0.0070923716,0.0070923716,4164.259245872498,36403,0.325,0.0008920417,0.0,37.025,1417203,0.025846004486083984,8
0.29709408,0.0055726934,0.0055726934,4165.7839250564575,36421,0.325,0.000986221,0.0,37.7,1417717,0.2592921853065491,18
0.33636954,0.0059482157,0.0059482157,4167.295627593994,36434,0.35,0.0010570054,0.0,38.3,1418186,0.1880110502243042,13
0.304035,0.0055308715,0.0055308715,4168.780516386032,36445,0.25,0.0009267883,0.0,34.05,1418711,0.1297404170036316,11
0.3231614,0.008226097,0.008226097,4170.275962114334,36457,0.375,0.0010258976,0.0,39.575,1419208,0.14470237493515015,12
0.34603935,0.009207239,0.009207239,4171.821071863174,36475,0.35,0.0011028037,0.0,37.7,1419768,0.08605003356933594,18
0.3648906,0.0055239573,0.0055239573,4173.352351427078,36492,0.175,0.0010731646,0.0,29.725,1420282,0.2292434573173523,17
0.29688224,0.004524894,0.004524894,4174.883587598801,36510,0.125,0.0006822952,0.0,28.525,1420794,0.23729628324508667,18
0.32817388,0.0047048926,0.0047048926,4176.329101085663,36520,0.25,0.00067167263,0.0,34.05,1421245,0.11524510383605957,10
0.31771213,0.0062860977,0.0062860977,4177.818726301193,36535,0.25,0.0010146612,0.0,34.0,1421809,0.17810922861099243,15
0.32857478,0.0071653947,0.0071653947,4179.294107675552,36548,0.375,0.00089436315,0.0,39.525,1422329,0.1419534683227539,13
0.31473735,0.007085588,0.007085588,4180.818281173706,36560,0.375,0.00096803193,0.0,39.525,1422826,0.14103418588638306,12
0.33981395,0.005479235,0.005479235,4182.298429250717,36573,0.375,0.0010160075,0.0,39.575,1423346,0.15554922819137573,13
0.33980078,0.0033926666,0.0033926666,4183.850197792053,36595,0.25,0.00048911985,0.0,34.0,1423850,0.11619555950164795,22
0.32484692,0.010542519,0.010542519,4185.348802089691,36605,0.15,0.0011615704,0.0,29.825,1424355,0.10224288702011108,10
0.37599248,0.004749812,0.004749812,4186.831573486328,36615,0.275,0.00094166736,0.0,35.35,1424806,0.12741446495056152,10
0.35648042,0.0086098015,0.0086098015,4188.329975366592,36628,0.4,0.0012249365,0.0,40.925,1425326,0.08634209632873535,13
0.3602567,0.0037284084,0.0037284084,4189.904091835022,36640,0.575,0.0004299008,0.0,48.225,1425894,0.16202813386917114,12
0.3925478,0.00830074,0.00830074,4191.354992866516,36648,0.55,0.0010017768,0.0,46.875,1426420,0.04685807228088379,8
0.30701846,0.0049540605,0.0049540605,4192.861232757568,36656,0.625,0.00055265304,0.0,50.525,1426925,0.08847123384475708,8
0.4312029,0.008228892,0.008228892,4194.3791472911835,36679,0.375,0.001454874,0.0,39.575,1427454,-7.22322940826416,23
0.40044987,0.0061564744,0.0061564744,4195.930606365204,36695,0.05,0.0010474655,0.0,24.825,1427895,0.16730409860610962,16
0.35678256,0.01264446,0.01264446,4197.439416885376,36710,0.175,0.0009859315,0.0,30.35,1428461,0.24827903509140015,15
0.39173394,0.009382367,0.009382367,4198.933075428009,36723,0.275,0.00092147477,0.0,34.6,1428930,0.16124844551086426,13
0.28759673,0.0021937415,0.0021937415,4200.489999055862,36730,0.4,0.00058206776,0.0,40.875,1429415,0.07948946952819824,7
0.36618665,0.004981067,0.004981067,4202.03126001358,36741,0.45,0.0009687202,0.0,42.75,1429964,0.20782053470611572,11
0.3572579,0.011072729,0.011072729,4203.573164224625,36759,0.525,0.0010569853,0.0,46.45,1430524,0.21572870016098022,18
0.3740925,0.0065823123,0.0065823123,4205.077313661575,36773,0.275,0.0013063567,0.0,35.275,1431016,0.11932957172393799,14
