#{"t_start": 1522714066.1641865, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,200,658.951548
0.0,125,659.22157
5.0,350,660.255356
0.0,125,660.514064
3.0,248,661.04677
0.0,129,661.614127
0.0,125,661.885371
2.0,202,662.319798
0.0,129,662.930369
4.0,299,663.600937
0.0,127,663.865211
0.0,125,664.449623
3.0,248,664.969286
4.0,297,665.907956
0.0,127,666.169557
4.0,297,666.801216
2.0,200,667.526306
5.0,352,668.289789
0.0,129,668.870505
2.0,202,669.311186
2.0,202,669.734423
2.0,202,670.477709
5.0,350,671.288768
0.0,127,671.868371
0.0,129,672.148744
0.0,127,672.41975
1.0,172,672.781135
2.0,202,673.526623
6.0,378,674.330903
2.0,198,675.094141
2.0,200,675.549691
3.0,248,676.360899
5.0,350,677.108384
5.0,328,678.152156
0.0,129,678.41936
4.0,277,679.325811
5.0,350,680.06441
5.0,348,681.105878
2.0,202,681.527258
2.0,202,682.265595
0.0,127,682.528245
0.0,129,682.807178
3.0,246,683.335124
0.0,129,683.910903
3.0,248,684.436728
5.0,326,685.448169
0.0,127,685.713974
0.0,127,685.977481
0.0,129,686.245477
2.0,200,686.94014
2.0,200,687.37298
11.0,485,688.801256
0.0,125,689.060164
0.0,127,689.679127
2.0,198,690.094434
2.0,202,690.524272
0.0,127,690.789208
0.0,129,691.366733
5.0,328,692.093307
0.0,129,692.673523
2.0,198,693.086056
2.0,198,693.499438
6.0,380,694.642113
3.0,246,695.161247
0.0,127,695.746532
2.0,202,696.185631
0.0,125,696.451155
2.0,202,697.196309
3.0,250,697.732752
0.0,127,697.997964
0.0,127,698.567752
0.0,129,698.834866
4.0,277,699.426726
4.0,299,700.353446
6.0,400,701.534147
0.0,129,701.810019
0.0,127,702.073764
3.0,248,702.600515
4.0,298,703.526448
2.0,200,703.961552
2.0,202,704.709054
5.0,350,705.458211
2.0,202,706.21228
2.0,198,706.638591
10.0,431,707.896966
2.0,202,708.334305
0.0,127,708.90749
2.0,200,709.350646
6.0,396,710.522312
5.0,329,711.224009
4.0,299,712.160925
0.0,127,712.433555
0.0,127,712.713648
2.0,200,713.48917
0.0,125,713.757164
2.0,198,714.173028
12.0,533,715.607166
0.0,125,715.870589
0.0,125,716.43086
7.0,408,717.298074
0.0,125,717.817605
2.0,200,718.237103
2.0,200,718.662207
2.0,202,719.404801
8.0,354,720.151456
0.0,123,720.685868
0.0,125,720.945996
0.0,129,721.243613
0.0,127,721.513791
3.0,246,722.318022
11.0,485,723.664693
0.0,125,723.92535
5.0,350,725.012226
0.0,125,725.277274
6.0,398,726.147671
0.0,127,726.707226
5.0,350,727.463482
0.0,127,728.012451
2.0,200,728.431202
4.0,282,729.027846
0.0,129,729.635719
0.0,125,729.907824
0.0,125,730.168718
0.0,127,730.439991
0.0,127,731.031555
3.0,246,731.547368
7.0,411,732.744683
5.0,352,733.485509
0.0,129,734.0867
3.0,250,734.615655
5.0,352,735.695055
0.0,129,735.962606
0.0,129,736.233021
0.0,127,736.500001
5.0,329,737.523514
3.0,248,738.381948
0.0,129,738.648661
0.0,129,738.921501
7.0,448,740.162197
6.0,401,741.398821
0.0,127,741.659689
0.0,125,741.918199
3.0,246,742.433781
12.0,510,743.971655
0.0,127,744.513054
0.0,125,744.77407
7.0,453,746.068815
0.0,123,746.326205
0.0,127,746.616091
0.0,125,746.872939
6.0,401,748.166348
4.0,297,749.127165
0.0,129,749.413619
2.0,202,749.839038
0.0,129,750.440416
2.0,202,750.867235
0.0,125,751.12509
2.0,200,751.572891
0.0,127,752.182793
0.0,127,752.458764
2.0,198,752.881065
0.0,125,753.14034
0.0,129,753.742285
0.0,127,754.024765
2.0,200,754.444817
0.0,125,755.023059
2.0,198,755.438667
0.0,127,755.701066
0.0,125,755.965124
0.0,127,756.515757
3.0,248,757.03819
4.0,299,758.017469
