#{"t_start": 1522701142.7930264, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
126.0,1555,4475.859584
316.0,1418,4487.552917
368.0,1975,4503.805029
69.0,1426,4516.568541
135.0,1530,4529.185904
56.0,1160,4538.876387
112.0,1268,4549.374008
83.0,1088,4559.303531
209.0,1985,4575.713117
256.0,1853,4591.158979
50.0,1149,4600.590621
162.0,1439,4612.463711
69.0,1444,4624.266314
65.0,1431,4636.266579
104.0,1540,4649.39547
256.0,1390,4661.235939
98.0,1389,4673.458487
112.0,1371,4686.124058
278.0,1454,4698.917128
69.0,1039,4707.738792
377.0,1403,4720.036167
90.0,1321,4731.546648
196.0,1666,4745.548392
369.0,1593,4759.163641
115.0,1607,4772.764717
63.0,1058,4782.540137
241.0,1367,4794.197531
123.0,1479,4806.421522
48.0,743,4812.507392
304.0,1616,4826.020115
47.0,770,4832.606753
315.0,1750,4847.39806
111.0,1252,4858.065906
34.0,1126,4867.284257
93.0,1296,4878.441671
157.0,1809,4893.917179
168.0,1658,4907.797441
377.0,1639,4921.707578
70.0,1180,4931.728519
120.0,1471,4943.852778
139.0,1451,4956.298871
269.0,1762,4970.837681
130.0,1712,4985.132872
168.0,1508,4997.458559
84.0,1030,5005.958132
112.0,1357,5017.410661
119.0,1618,5031.31525
146.0,1444,5043.584902
358.0,1660,5057.572211
63.0,1102,5067.29096
378.0,1794,5082.736849
76.0,1438,5094.996908
114.0,1597,5108.49843
281.0,1895,5124.611854
94.0,1190,5134.466805
236.0,1547,5147.28818
111.0,1181,5157.213946
144.0,1351,5168.692557
381.0,1557,5181.696774
118.0,1748,5196.283131
116.0,1397,5208.639967
56.0,1120,5218.043202
69.0,1482,5230.595701
117.0,1513,5243.419489
132.0,1331,5254.629631
88.0,1028,5263.280762
126.0,1532,5276.104641
254.0,1296,5286.847591
236.0,1446,5299.021817
151.0,1314,5310.109504
171.0,1201,5320.036832
145.0,1479,5332.457416
318.0,1594,5345.567379
66.0,1252,5355.95836
291.0,1512,5368.577619
124.0,1539,5381.585998
123.0,1471,5393.748281
71.0,1496,5406.038631
365.0,1842,5421.646134
85.0,1162,5431.266989
45.0,1017,5439.779564
176.0,864,5446.728584
41.0,550,5451.38118
363.0,1773,5466.545582
129.0,1218,5476.722055
12.0,513,5480.802257
82.0,1538,5493.938701
84.0,1088,5503.23517
49.0,834,5510.116376
302.0,1980,5526.755514
393.0,2044,5544.024163
262.0,1676,5558.020772
159.0,1704,5572.330202
319.0,1945,5588.763436
98.0,1324,5600.152102
32.0,859,5607.164043
127.0,1294,5617.930152
384.0,1805,5633.115782
149.0,1631,5646.861821
60.0,802,5653.529249
86.0,1265,5664.201938
232.0,1333,5675.281438
61.0,1028,5683.853159
63.0,825,5690.845256
85.0,1205,5700.786858
325.0,1913,5717.135043
35.0,734,5723.103948
388.0,2378,5743.112087
364.0,2165,5761.33412
74.0,1212,5771.303171
387.0,1852,5786.57397
128.0,1617,5800.280141
416.0,2017,5817.232545
97.0,1405,5828.639446
397.0,1596,5842.16332
119.0,1371,5853.56096
307.0,1899,5870.074822
334.0,1529,5882.742136
87.0,1341,5893.956493
89.0,1591,5907.513726
68.0,1060,5916.282617
389.0,1732,5931.144043
352.0,1589,5944.439364
342.0,1558,5957.590793
370.0,1739,5972.123486
25.0,583,5976.770678
68.0,1161,5986.462722
74.0,1218,5996.711955
364.0,1933,6013.117924
356.0,1575,6026.241329
350.0,1788,6041.117978
119.0,1371,6052.384461
404.0,1722,6066.82492
50.0,1073,6075.677057
210.0,1561,6088.792624
287.0,1605,6102.265619
391.0,1912,6118.194468
351.0,2169,6136.274468
118.0,1423,6148.267225
238.0,1448,6160.142831
374.0,2073,6177.753295
9.0,427,6181.298897
229.0,1847,6196.557601
295.0,1676,6210.546331
312.0,1450,6222.704183
59.0,849,6229.764696
353.0,2167,6248.111729
294.0,1851,6263.624092
132.0,1447,6275.807163
73.0,1300,6286.669709
333.0,1716,6301.273345
93.0,1265,6311.637449
382.0,2155,6330.132138
170.0,1805,6345.209799
343.0,2472,6366.131799
57.0,1232,6376.480103
359.0,2133,6394.082626
184.0,1839,6409.623924
75.0,1170,6419.378724
49.0,1110,6428.395597
263.0,1801,6443.462408
230.0,1947,6459.651055
228.0,1593,6473.099543
73.0,1141,6482.594791
248.0,1585,6495.703002
304.0,1660,6509.580408
181.0,1349,6520.67434
356.0,1649,6534.503219
374.0,1903,6550.299476
388.0,1934,6566.556499
231.0,1119,6575.945282
178.0,1585,6589.044299
387.0,1906,6604.960201
85.0,1262,6615.463652
428.0,2581,6636.870589
316.0,1736,6652.170928
178.0,1486,6664.860788
209.0,1461,6677.018196
430.0,2412,6697.236093
324.0,1621,6711.921059
138.0,1597,6725.079774
57.0,1113,6734.314679
43.0,1047,6743.268003
74.0,1323,6754.340153
382.0,2167,6772.371001
290.0,1576,6785.578109
415.0,2381,6805.824916
271.0,1604,6819.31612
290.0,1731,6833.914119
373.0,1391,6845.769562
388.0,2102,6864.324389
379.0,1587,6877.516118
117.0,1167,6887.22799
383.0,1952,6903.670365
403.0,2520,6924.75986
53.0,843,6931.853605
412.0,3129,6957.940241
296.0,1934,6973.999638
42.0,810,6980.711549
121.0,1461,6993.10215
391.0,2173,7011.133543
391.0,2162,7029.29853
64.0,1222,7039.596829
387.0,1602,7052.9162
252.0,1444,7064.888207
380.0,1918,7081.088488
161.0,1552,7094.232579
346.0,1787,7109.612961
188.0,1564,7122.992543
