#{"t_start": 1522608444.2614212, "env_id": "Reacher-v2"}
r,l,t
-63.28029,50,18.741075
-49.186512,50,18.764847
-52.833826,50,18.78864
-57.661824,50,18.812527
-65.601949,50,18.836098
-64.92333,50,18.860495
-53.98265,50,18.884966
-51.014564,50,18.909832
-51.053789,50,18.933304
-59.301417,50,18.956937
-60.834278,50,18.980673
-65.07327,50,19.00429
-42.080677,50,19.027924
-44.599378,50,19.051713
-61.983579,50,19.075418
-51.659502,50,19.099215
-51.328867,50,19.122991
-57.114566,50,19.147782
-46.662429,50,19.171544
-49.777678,50,19.531244
-56.438246,50,19.554651
-53.290906,50,19.57832
-44.415867,50,19.601952
-54.500806,50,19.625785
-48.266868,50,19.649533
-59.409027,50,19.673535
-50.284165,50,19.697861
-52.073795,50,19.72186
-60.186304,50,19.748874
-50.674022,50,19.774082
-40.97948,50,19.798383
-46.570581,50,19.823794
-39.522743,50,19.849571
-43.347921,50,19.874135
-57.413089,50,19.897701
-54.00409,50,19.921306
-54.089346,50,19.948946
-39.70229,50,19.974845
-50.698595,50,19.99898
-45.255015,50,20.02343
-45.825583,50,20.047176
-61.862045,50,20.070182
-50.893951,50,20.093791
-53.671344,50,20.117358
-55.796717,50,20.141374
-58.321887,50,20.164889
-48.459107,50,20.188968
-49.939532,50,20.214962
-43.739258,50,20.242688
-50.486115,50,20.267916
-64.228013,50,20.291642
-52.334367,50,20.316582
-55.931522,50,20.342656
-63.644158,50,20.368438
-45.610263,50,20.393191
-47.295536,50,20.417438
-44.276171,50,20.442046
-65.215349,50,20.466846
-61.088721,50,20.490601
-41.642192,50,20.51427
-54.915363,50,20.880773
-50.966634,50,20.904487
-51.505999,50,20.928329
-45.185421,50,20.952528
-51.696682,50,20.976796
-53.142282,50,21.000611
-45.180943,50,21.026557
-38.684897,50,21.05021
-45.686182,50,21.074386
-36.740952,50,21.098107
-38.425045,50,21.121914
-50.935305,50,21.145826
-60.186647,50,21.169608
-60.285958,50,21.193391
-58.326174,50,21.217135
-50.194647,50,21.240949
-44.579884,50,21.268451
-39.57039,50,21.2919
-51.503221,50,21.31632
-46.550293,50,21.340512
-47.510192,50,21.364685
-41.31191,50,21.388587
-44.87079,50,21.412403
-57.622083,50,21.436216
-51.193451,50,21.460032
-46.22862,50,21.483627
-65.599084,50,21.507109
-45.600232,50,21.530766
-56.190188,50,21.554527
-48.622534,50,21.578192
-48.59674,50,21.601899
-51.067214,50,21.625537
-59.672899,50,21.649353
-42.299486,50,21.672821
-48.396273,50,21.697348
-44.528736,50,21.720549
-53.852545,50,21.744129
-41.859495,50,21.767976
-52.631542,50,21.791779
-40.319904,50,21.815437
-42.357357,50,21.839037
-44.462763,50,22.214075
-49.783146,50,22.239813
-43.391077,50,22.26425
-43.359642,50,22.2893
-49.179471,50,22.31371
-40.516944,50,22.338148
-41.368959,50,22.361722
-50.465668,50,22.388195
-45.556398,50,22.413619
-42.690126,50,22.440395
-59.750345,50,22.466214
-43.292796,50,22.491344
-47.185758,50,22.516
-42.162874,50,22.540418
-40.158454,50,22.565656
-46.447758,50,22.595821
-45.096282,50,22.626399
-52.03904,50,22.652144
-51.732166,50,22.679533
-49.202963,50,22.707331
-41.286168,50,22.73501
-58.533,50,22.761778
-47.78353,50,22.790459
-42.288037,50,22.819903
-47.587667,50,22.847969
-42.79579,50,22.875763
-52.10154,50,22.90012
-49.721504,50,22.925856
-62.948668,50,22.951526
-42.37653,50,22.978868
-40.259999,50,23.005414
-57.717601,50,23.036995
-46.985552,50,23.066055
-51.424125,50,23.095719
-50.690856,50,23.122306
-43.707569,50,23.147246
-42.084383,50,23.172646
-57.011675,50,23.197496
-50.331519,50,23.225558
-37.268069,50,23.25091
-47.816137,50,23.277414
-45.506066,50,23.709737
-41.460855,50,23.742154
-48.017827,50,23.771741
-50.296389,50,23.799498
-37.872519,50,23.829898
-49.725885,50,23.859851
-44.290804,50,23.889042
-42.441756,50,23.915494
-45.489509,50,23.942616
-54.140704,50,23.968887
-41.332441,50,23.994225
-44.882908,50,24.020343
-43.000822,50,24.04595
-39.249389,50,24.071788
-40.634279,50,24.097863
-44.614025,50,24.123936
-43.860926,50,24.148602
-46.363686,50,24.174821
-42.337912,50,24.200656
-48.209018,50,24.226212
-37.572826,50,24.2514
-46.580961,50,24.277185
-52.27977,50,24.304049
-41.440989,50,24.330243
-35.46994,50,24.355385
-45.177186,50,24.379878
-35.997093,50,24.405705
-49.869803,50,24.431484
-41.49101,50,24.456887
-48.079588,50,24.481715
-57.526772,50,24.506815
-56.68625,50,24.530902
-46.255363,50,24.557083
-38.485289,50,24.582949
-37.025126,50,24.607728
-43.280856,50,24.631505
-47.972572,50,24.658027
-61.005344,50,24.683205
-39.854771,50,24.708495
-45.07722,50,24.732423
-55.706598,50,24.75657
-44.320582,50,25.139904
-44.852527,50,25.163908
-46.206262,50,25.187879
-37.08604,50,25.211736
-44.841683,50,25.235738
-39.098847,50,25.259623
-35.433652,50,25.284682
-42.220166,50,25.309847
-40.853739,50,25.334779
-47.562587,50,25.35867
-38.073147,50,25.382575
-40.212274,50,25.406919
-47.624189,50,25.430711
-47.083571,50,25.45471
-45.231141,50,25.478834
-41.21572,50,25.503088
-48.255247,50,25.528162
