r,l,t
-8.876201,50,162.32895
-16.853755,50,162.711438
-5.701477,50,162.749706
-8.228561,50,163.112905
-8.68707,50,163.152028
-26.948285,50,163.536697
-11.300567,50,163.576674
-10.851683,50,163.96858
-10.977236,50,164.017637
-5.670859,50,164.422015
-10.662567,50,164.47336
-7.609202,50,164.926542
-7.687779,50,164.97103
-14.664171,50,165.367471
-14.042366,50,165.407531
-12.746674,50,165.796575
-7.275895,50,165.836859
-17.046335,50,166.226736
-29.610291,50,166.269725
-12.001812,50,166.66065
-7.217986,50,166.702827
-16.564081,50,167.093153
-9.183203,50,167.137612
-22.832596,50,167.554178
-17.864594,50,167.596635
-12.945479,50,167.977423
-17.980118,50,168.01329
-13.993206,50,168.388888
-17.123792,50,168.427291
-16.008641,50,168.790639
-7.029788,50,168.825646
-21.005876,50,169.204067
-9.90858,50,169.250993
-14.13846,50,169.664807
-10.651994,50,169.705189
-15.955864,50,170.08768
-12.57903,50,170.125279
-11.447492,50,170.514772
-10.719265,50,170.561602
-9.404941,50,170.937136
-18.647847,50,170.977803
-7.478708,50,171.369938
-18.320406,50,171.421806
-8.909691,50,171.833485
-15.505183,50,171.872622
-3.102039,50,172.270815
-13.591035,50,172.314704
-13.588236,50,172.702592
-11.456749,50,172.744301
-15.506903,50,173.130164
-18.790637,50,173.1644
-11.508349,50,173.607175
-23.883863,50,173.644224
-8.540057,50,174.021456
-10.405676,50,174.054339
-13.111005,50,174.448102
-25.368144,50,174.485402
-21.785621,50,174.885499
-12.900383,50,174.921526
-11.396031,50,175.314719
-16.892133,50,175.356088
-10.12461,50,175.761839
-13.781236,50,175.81089
-7.604471,50,176.180769
-11.721257,50,176.213774
-14.407394,50,176.593209
-13.478991,50,176.626704
-6.744036,50,177.091908
-16.577316,50,177.131614
-15.744213,50,177.534277
-10.39378,50,177.571872
-16.435219,50,177.942862
-15.388122,50,177.983779
-17.847829,50,178.418274
-17.397952,50,178.465601
-11.40699,50,178.866676
-8.882962,50,178.911011
-10.604221,50,179.297792
-7.614144,50,179.333294
-12.9026,50,179.722349
-15.515468,50,179.760407
-16.784365,50,180.156798
-12.035723,50,180.188853
-10.832203,50,180.559952
-10.856642,50,180.600933
-8.5467,50,180.989163
-23.018634,50,181.021883
-21.693046,50,181.384548
-16.359237,50,181.421595
-15.702445,50,181.801278
-24.902189,50,181.843648
-20.540843,50,182.320264
-14.541239,50,182.365483
-9.124309,50,182.788826
-12.427228,50,182.829942
-15.952001,50,183.208458
-19.585757,50,183.250642
-7.845494,50,183.693259
-8.838386,50,183.740244
-12.86614,50,184.154947
-13.027606,50,184.197285
-19.557271,50,184.594795
-20.746529,50,184.642815
-14.708939,50,185.057465
-14.408092,50,185.093181
-14.555836,50,185.477977
-23.304649,50,185.516105
-9.059426,50,185.896404
-7.947099,50,185.934971
-16.780529,50,186.331544
-7.504386,50,186.382814
-8.839891,50,186.776525
-9.051914,50,186.808858
